"","station","Variable","date","mean_daily"
"1695","welinwq","chla_n","2007-05-15",1.5
"1696","welinwq","chla_n","2007-05-16",1.71111111111111
"1697","welinwq","chla_n","2007-06-13",2.44
"1698","welinwq","chla_n","2007-06-14",2.66666666666667
"1699","welinwq","chla_n","2007-07-11",1.46
"1700","welinwq","chla_n","2007-07-12",1.575
"1701","welinwq","chla_n","2007-08-21",1.1
"1702","welinwq","chla_n","2007-08-22",1.08333333333333
"1703","welinwq","chla_n","2007-09-18",1.2
"1704","welinwq","chla_n","2007-09-19",1.2375
"1705","welinwq","chla_n","2007-10-15",0.74
"1706","welinwq","chla_n","2007-10-16",0.9
"1707","welinwq","chla_n","2007-11-19",0.8
"1708","welinwq","chla_n","2007-11-20",0.922222222222222
"1709","welinwq","chla_n","2007-12-18",1.54
"1710","welinwq","chla_n","2007-12-19",1.07777777777778
"1711","welinwq","chla_n","2008-01-16",0.82
"1712","welinwq","chla_n","2008-01-17",0.8375
"1713","welinwq","chla_n","2008-02-12",1.2
"1714","welinwq","chla_n","2008-02-13",1.04285714285714
"1715","welinwq","chla_n","2008-03-18",4.08333333333333
"1716","welinwq","chla_n","2008-03-19",3.81428571428571
"1717","welinwq","chla_n","2008-04-16",0.25
"1718","welinwq","chla_n","2008-04-17",0.257142857142857
"1719","welinwq","chla_n","2008-05-21",0.44
"1720","welinwq","chla_n","2008-05-22",0.6
"1721","welinwq","chla_n","2008-06-17",1.06
"1722","welinwq","chla_n","2008-06-18",1.87777777777778
"1723","welinwq","chla_n","2008-07-16",0.64
"1724","welinwq","chla_n","2008-07-17",0.822222222222222
"1725","welinwq","chla_n","2008-08-12",1.32
"1726","welinwq","chla_n","2008-08-13",1.74444444444444
"1727","welinwq","chla_n","2008-09-11",1.26666666666667
"1728","welinwq","chla_n","2008-09-12",1.55
"1729","welinwq","chla_n","2008-10-16",2.44
"1730","welinwq","chla_n","2008-10-17",1.55555555555556
"1731","welinwq","chla_n","2008-11-18",0.58
"1732","welinwq","chla_n","2008-11-19",0.475
"1733","welinwq","chla_n","2008-12-18",0.7
"1734","welinwq","chla_n","2008-12-19",0.6125
"1735","welinwq","chla_n","2009-01-14",0.32
"1736","welinwq","chla_n","2009-01-15",0.3
"1737","welinwq","chla_n","2009-02-18",0.64
"1738","welinwq","chla_n","2009-02-19",0.7
"1739","welinwq","chla_n","2009-03-17",1.12
"1740","welinwq","chla_n","2009-03-18",1.63333333333333
"1741","welinwq","chla_n","2009-04-16",0.72
"1742","welinwq","chla_n","2009-04-17",0.933333333333333
"1743","welinwq","chla_n","2009-05-18",0.98
"1744","welinwq","chla_n","2009-05-19",1.02222222222222
"1745","welinwq","chla_n","2009-06-17",0.86
"1746","welinwq","chla_n","2009-06-18",0.944444444444444
"1747","welinwq","chla_n","2009-07-15",0.66
"1748","welinwq","chla_n","2009-07-16",0.644444444444444
"1749","welinwq","chla_n","2009-08-12",0.74
"1750","welinwq","chla_n","2009-08-13",0.683333333333333
"1751","welinwq","chla_n","2009-09-21",0.8
"1752","welinwq","chla_n","2009-09-22",0.655555555555556
"1753","welinwq","chla_n","2009-10-15",2.16
"1754","welinwq","chla_n","2009-10-16",1.5
"1755","welinwq","chla_n","2009-11-10",0.74
"1756","welinwq","chla_n","2009-11-11",0.857142857142857
"1757","welinwq","chla_n","2009-12-16",0.64
"1758","welinwq","chla_n","2009-12-17",0.5
"1759","welinwq","chla_n","2010-01-20",1.575
"1760","welinwq","chla_n","2010-01-21",0.74
"1761","welinwq","chla_n","2010-02-17",0.82
"1762","welinwq","chla_n","2010-02-18",0.9
"1763","welinwq","chla_n","2010-03-22",0.275
"1764","welinwq","chla_n","2010-03-23",0.55
"1765","welinwq","chla_n","2010-04-20",0.325
"1766","welinwq","chla_n","2010-04-21",0.42
"1767","welinwq","chla_n","2010-05-20",0.333333333333333
"1768","welinwq","chla_n","2010-05-21",0.542857142857143
"1769","welinwq","chla_n","2010-06-15",0.92
"1770","welinwq","chla_n","2010-06-16",0.544444444444444
"1771","welinwq","chla_n","2010-07-14",1.1
"1772","welinwq","chla_n","2010-07-15",0.8
"1773","welinwq","chla_n","2010-08-17",0.92
"1774","welinwq","chla_n","2010-08-18",0.655555555555556
"1775","welinwq","chla_n","2010-09-15",0.64
"1776","welinwq","chla_n","2010-09-16",0.766666666666667
"1777","welinwq","chla_n","2010-10-13",0.58
"1778","welinwq","chla_n","2010-10-14",0.466666666666667
"1779","welinwq","chla_n","2010-11-17",1.175
"1780","welinwq","chla_n","2010-11-18",0.61
"1781","welinwq","chla_n","2010-12-15",0.55
"1782","welinwq","chla_n","2010-12-16",0.9625
"1783","welinwq","chla_n","2011-01-13",1.025
"1784","welinwq","chla_n","2011-01-14",0.77
"1785","welinwq","chla_n","2011-02-16",0.425
"1786","welinwq","chla_n","2011-02-17",0.93
"1787","welinwq","chla_n","2011-03-16",0.42
"1788","welinwq","chla_n","2011-03-17",0.566666666666667
"1789","welinwq","chla_n","2011-04-19",1.32
"1790","welinwq","chla_n","2011-04-20",1.025
"1791","welinwq","chla_n","2011-04-21",1.3
"1792","welinwq","chla_n","2011-05-24",1.38
"1793","welinwq","chla_n","2011-05-25",1.02222222222222
"1794","welinwq","chla_n","2011-06-15",0.94
"1795","welinwq","chla_n","2011-06-16",1.0125
"1796","welinwq","chla_n","2011-07-19",1.5
"1797","welinwq","chla_n","2011-07-20",1.38888888888889
"1798","welinwq","chla_n","2011-08-23",0.775
"1799","welinwq","chla_n","2011-08-24",1.22857142857143
"1800","welinwq","chla_n","2011-09-13",2.44
"1801","welinwq","chla_n","2011-09-14",2.32222222222222
"1802","welinwq","chla_n","2011-10-24",0.94
"1803","welinwq","chla_n","2011-10-25",0.955555555555556
"1804","welinwq","chla_n","2011-11-16",0.88
"1805","welinwq","chla_n","2011-11-17",1.21111111111111
"1806","welinwq","chla_n","2011-12-14",1.55
"1807","welinwq","chla_n","2011-12-15",0.78
"1808","welinwq","chla_n","2012-01-18",0.5
"1809","welinwq","chla_n","2012-01-19",0.41
"1810","welinwq","chla_n","2012-02-15",1.6
"1811","welinwq","chla_n","2012-02-16",2.57
"1812","welinwq","chla_n","2012-03-22",0.54
"1813","welinwq","chla_n","2012-03-23",0.766666666666667
"1814","welinwq","chla_n","2012-04-19",1.575
"1815","welinwq","chla_n","2012-04-20",0.76
"1816","welinwq","chla_n","2012-05-22",1.18
"1817","welinwq","chla_n","2012-05-23",1.25
"1818","welinwq","chla_n","2012-06-19",0.88
"1819","welinwq","chla_n","2012-06-20",1.22222222222222
"1820","welinwq","chla_n","2012-07-19",0.96
"1821","welinwq","chla_n","2012-07-20",1.1
"1822","welinwq","chla_n","2012-08-14",0.96
"1823","welinwq","chla_n","2012-08-15",1.02222222222222
"1824","welinwq","chla_n","2012-09-12",0.58
"1825","welinwq","chla_n","2012-09-13",0.577777777777778
"1826","welinwq","chla_n","2012-10-18",0.58
"1827","welinwq","chla_n","2012-10-19",0.822222222222222
"1828","welinwq","chla_n","2012-11-14",0.75
"1829","welinwq","chla_n","2012-11-15",0.59
"1830","welinwq","chla_n","2012-12-12",1.075
"1831","welinwq","chla_n","2012-12-13",1.16
"1832","welinwq","chla_n","2013-01-16",1.3
"1833","welinwq","chla_n","2013-01-17",1.168
"1834","welinwq","chla_n","2013-02-20",0.56
"1835","welinwq","chla_n","2013-02-21",0.44
"1836","welinwq","chla_n","2013-03-20",0.7625
"1837","welinwq","chla_n","2013-03-21",0.613333333333333
"1838","welinwq","chla_n","2013-03-22",0.46
"1839","welinwq","chla_n","2013-04-18",0.872
"1840","welinwq","chla_n","2013-04-19",0.785555555555556
"1841","welinwq","chla_n","2013-05-16",0.866
"1842","welinwq","chla_n","2013-05-17",1.05555555555556
"1843","welinwq","chla_n","2013-06-18",1.234
"1844","welinwq","chla_n","2013-06-19",0.957777777777778
"1845","welinwq","chla_n","2013-07-18",1.2775
"1846","welinwq","chla_n","2013-07-19",1.325
"1847","welinwq","chla_n","2013-08-28",1.792
"1848","welinwq","chla_n","2013-08-29",1.81111111111111
"1849","welinwq","chla_n","2013-09-25",2.05
"1850","welinwq","chla_n","2013-09-26",1.85777777777778
"1851","welinwq","chla_n","2013-10-17",1.652
"1852","welinwq","chla_n","2013-10-18",1.08125
"1853","welinwq","chla_n","2013-11-25",1.4275
"1854","welinwq","chla_n","2013-11-26",0.985
"1855","welinwq","chla_n","2013-12-12",0.425
"1856","welinwq","chla_n","2013-12-13",0.985
"1857","welinwq","chla_n","2014-01-22",0.95
"1858","welinwq","chla_n","2014-01-23",0.914285714285714
"1859","welinwq","chla_n","2014-02-19",0.65
"1860","welinwq","chla_n","2014-02-20",0.555555555555556
"1861","welinwq","chla_n","2014-03-18",0.225
"1862","welinwq","chla_n","2014-03-19",0.3
"1863","welinwq","chla_n","2014-04-17",0.62
"1864","welinwq","chla_n","2014-04-18",0.733333333333333
"1865","welinwq","chla_n","2014-05-19",0.52
"1866","welinwq","chla_n","2014-05-20",0.3
"1867","welinwq","chla_n","2014-06-17",1.4
"1868","welinwq","chla_n","2014-06-18",1.28
"1869","welinwq","chla_n","2014-07-17",3.75
"1870","welinwq","chla_n","2014-07-18",2.77777777777778
"1871","welinwq","chla_n","2014-08-14",1.83333333333333
"1872","welinwq","chla_n","2014-08-15",1.7625
"1873","welinwq","chla_n","2014-09-23",0.575
"1874","welinwq","chla_n","2014-09-24",0.266666666666667
"1875","welinwq","chla_n","2014-10-14",2.06
"1876","welinwq","chla_n","2014-10-15",1.3625
"1877","welinwq","chla_n","2014-11-18",0.2
"1878","welinwq","chla_n","2014-11-19",NA
"1879","welinwq","chla_n","2014-12-15",NA
"1880","welinwq","chla_n","2014-12-16",NA
"1881","welinwq","chla_n","2015-01-20",0.95
"1882","welinwq","chla_n","2015-01-21",0.85
"1883","welinwq","chla_n","2015-02-26",0.5
"1884","welinwq","chla_n","2015-02-27",0.32
"1885","welinwq","chla_n","2015-03-18",0.6
"1886","welinwq","chla_n","2015-03-19",0.377777777777778
"1887","welinwq","chla_n","2015-04-16",0.375
"1888","welinwq","chla_n","2015-04-17",0.73
"1889","welinwq","chla_n","2015-05-19",0.675
"1890","welinwq","chla_n","2015-05-20",0.6
"1891","welinwq","chla_n","2015-06-15",0.82
"1892","welinwq","chla_n","2015-06-16",0.544444444444445
"1893","welinwq","chla_n","2015-07-21",0.325
"1894","welinwq","chla_n","2015-07-22",0.357142857142857
"1895","welinwq","chla_n","2015-08-17",3.9
"1896","welinwq","chla_n","2015-08-18",2.9
"1897","welinwq","chla_n","2015-09-15",0.725
"1898","welinwq","chla_n","2015-09-16",0.66
"1899","welinwq","chla_n","2015-10-22",1.02
"1900","welinwq","chla_n","2015-10-23",0.7
"1901","welinwq","chla_n","2015-11-18",0.775
"1902","welinwq","chla_n","2015-11-19",0.8
"1903","welinwq","chla_n","2015-12-14",NA
"1904","welinwq","chla_n","2015-12-15",NA
"1905","welinwq","chla_n","2016-01-26",NA
"1906","welinwq","chla_n","2016-01-27",NA
"1907","welinwq","chla_n","2016-02-22",NA
"1908","welinwq","chla_n","2016-02-23",NA
"1909","welinwq","chla_n","2016-03-28",NA
"1910","welinwq","chla_n","2016-03-29",NA
"1911","welinwq","chla_n","2016-04-19",NA
"1912","welinwq","chla_n","2016-04-20",NA
"1913","welinwq","chla_n","2016-05-18",NA
"1914","welinwq","chla_n","2016-05-19",NA
"1915","welinwq","chla_n","2016-06-15",NA
"1916","welinwq","chla_n","2016-06-16",NA
"1917","welinwq","chla_n","2016-07-18",NA
"1918","welinwq","chla_n","2016-07-19",NA
"1919","welinwq","chla_n","2016-08-16",NA
"1920","welinwq","chla_n","2016-08-17",NA
"1921","welinwq","chla_n","2016-09-19",NA
"1922","welinwq","chla_n","2016-09-20",NA
"1923","welinwq","chla_n","2016-10-26",NA
"1924","welinwq","chla_n","2016-10-27",NA
"1925","welinwq","chla_n","2016-11-18",NA
"1926","welinwq","chla_n","2016-11-19",NA
"1927","welinwq","chla_n","2016-12-14",NA
"1928","welinwq","chla_n","2016-12-15",NA
"1929","welinwq","chla_n","2017-01-25",1.7
"1930","welinwq","chla_n","2017-01-26",1.34
"1931","welinwq","chla_n","2017-02-21",0.275
"1932","welinwq","chla_n","2017-02-22",0.35
"1933","welinwq","chla_n","2017-03-20",0.433333333333333
"1934","welinwq","chla_n","2017-03-21",0.39
"1935","welinwq","chla_n","2017-04-24",2.1
"1936","welinwq","chla_n","2017-04-25",1.64444444444444
"1937","welinwq","chla_n","2017-05-22",1.28
"1938","welinwq","chla_n","2017-05-23",0.977777777777778
"1939","welinwq","chla_n","2017-06-22",2.2
"1940","welinwq","chla_n","2017-06-23",2.01111111111111
"1941","welinwq","chla_n","2017-07-24",0.825
"1942","welinwq","chla_n","2017-07-25",1.14
"1943","welinwq","chla_n","2017-08-23",NA
"1944","welinwq","chla_n","2017-08-24",NA
"1945","welinwq","chla_n","2017-09-20",NA
"1946","welinwq","chla_n","2017-09-21",NA
"1947","welinwq","chla_n","2017-10-26",0.925
"1948","welinwq","chla_n","2017-10-27",0.74
"1949","welinwq","chla_n","2017-11-27",0.3
"1950","welinwq","chla_n","2017-11-28",0.2
"1951","welinwq","chla_n","2017-12-13",0.3
"1952","welinwq","chla_n","2017-12-14",0.242857142857143
"1953","welinwq","chla_n","2018-01-29",0.2
"1954","welinwq","chla_n","2018-01-30",0.2
"1955","welinwq","chla_n","2018-01-31",NA
"1956","welinwq","chla_n","2018-02-27",0.3
"1957","welinwq","chla_n","2018-02-28",0.2
"1958","welinwq","chla_n","2018-03-20",NA
"1959","welinwq","chla_n","2018-03-21",NA
"1960","welinwq","chla_n","2018-04-23",0.225
"1961","welinwq","chla_n","2018-04-24",0.24
"1962","welinwq","chla_n","2018-05-15",0.28
"1963","welinwq","chla_n","2018-05-16",0.242857142857143
"1964","welinwq","chla_n","2018-06-18",0.45
"1965","welinwq","chla_n","2018-06-19",0.58
"1966","welinwq","chla_n","2018-07-16",0.86
"1967","welinwq","chla_n","2018-07-17",0.844444444444444
"1968","welinwq","chla_n","2018-08-20",0.88
"1969","welinwq","chla_n","2018-08-21",0.471428571428571
"1970","welinwq","chla_n","2018-09-23",1.44
"1971","welinwq","chla_n","2018-09-24",2.04444444444444
"1972","welinwq","chla_n","2018-10-15",0.2
"1973","welinwq","chla_n","2018-10-16",0.216666666666667
"1974","welinwq","chla_n","2018-11-28",0.475
"1975","welinwq","chla_n","2018-11-29",0.411111111111111
"1976","welinwq","chla_n","2018-12-17",0.35
"1977","welinwq","chla_n","2018-12-18",0.25
"1978","welinwq","chla_n","2019-01-25",NA
"1979","welinwq","chla_n","2019-01-26",NA
"1980","welinwq","chla_n","2019-02-26",0.482
"1981","welinwq","chla_n","2019-02-27",0.313333333333333
"1982","welinwq","chla_n","2019-03-27",0.13
"1983","welinwq","chla_n","2019-03-28",0.145
"1984","welinwq","chla_n","2019-04-23",0.116666666666667
"1985","welinwq","chla_n","2019-04-24",0.164
"1986","welinwq","chla_n","2019-05-21",5.584
"1987","welinwq","chla_n","2019-05-22",2.74777777777778
"1988","welinwq","chla_n","2019-06-18",1.078
"1989","welinwq","chla_n","2019-06-19",1.36333333333333
"1990","welinwq","chla_n","2019-07-15",1.084
"1991","welinwq","chla_n","2019-07-16",0.823333333333333
"1992","welinwq","chla_n","2019-08-20",2.698
"1993","welinwq","chla_n","2019-08-21",2.53444444444444
"1994","welinwq","chla_n","2019-09-16",1.6525
"1995","welinwq","chla_n","2019-09-17",1.87125
"1996","welinwq","chla_n","2019-10-28",0.604
"1997","welinwq","chla_n","2019-10-29",0.74
"1998","welinwq","chla_n","2019-11-20",0.98
"1999","welinwq","chla_n","2019-11-21",0.858888888888889
"2000","welinwq","chla_n","2019-12-11",0.326666666666667
"2001","welinwq","chla_n","2019-12-12",0.351666666666667
"2002","welinwq","nh4f","2007-01-18",0.2758
"2003","welinwq","nh4f","2007-01-19",0.202077777777778
"2004","welinwq","nh4f","2007-02-12",0.2497
"2005","welinwq","nh4f","2007-02-13",0.145144444444444
"2006","welinwq","nh4f","2007-03-15",0.12136
"2007","welinwq","nh4f","2007-03-16",0.122655555555556
"2008","welinwq","nh4f","2007-04-19",NA
"2009","welinwq","nh4f","2007-04-20",NA
"2010","welinwq","nh4f","2007-05-15",NA
"2011","welinwq","nh4f","2007-05-16",NA
"2012","welinwq","nh4f","2007-06-13",NA
"2013","welinwq","nh4f","2007-06-14",NA
"2014","welinwq","nh4f","2007-07-11",0.10658
"2015","welinwq","nh4f","2007-07-12",0.125925
"2016","welinwq","nh4f","2007-08-21",0.10688
"2017","welinwq","nh4f","2007-08-22",0.104775
"2018","welinwq","nh4f","2007-09-18",0.0822
"2019","welinwq","nh4f","2007-09-19",0.0764125
"2020","welinwq","nh4f","2007-10-15",0.08334
"2021","welinwq","nh4f","2007-10-16",0.0814555555555556
"2022","welinwq","nh4f","2007-11-19",0.094075
"2023","welinwq","nh4f","2007-11-20",0.0815666666666667
"2024","welinwq","nh4f","2007-12-18",0.08086
"2025","welinwq","nh4f","2007-12-19",0.100533333333333
"2026","welinwq","nh4f","2008-01-16",0.04452
"2027","welinwq","nh4f","2008-01-17",0.0450333333333333
"2028","welinwq","nh4f","2008-02-12",0.04696
"2029","welinwq","nh4f","2008-02-13",0.0511
"2030","welinwq","nh4f","2008-03-18",0.0363666666666667
"2031","welinwq","nh4f","2008-03-19",0.03745
"2032","welinwq","nh4f","2008-04-16",0.0221
"2033","welinwq","nh4f","2008-04-17",0.018775
"2034","welinwq","nh4f","2008-05-21",0.02402
"2035","welinwq","nh4f","2008-05-22",0.0206777777777778
"2036","welinwq","nh4f","2008-06-17",0.01942
"2037","welinwq","nh4f","2008-06-18",0.0245
"2038","welinwq","nh4f","2008-07-16",0.01605
"2039","welinwq","nh4f","2008-07-17",0.0147571428571429
"2040","welinwq","nh4f","2008-08-12",0.05332
"2041","welinwq","nh4f","2008-08-13",0.0461
"2042","welinwq","nh4f","2008-09-11",0.0510333333333333
"2043","welinwq","nh4f","2008-09-12",0.02885
"2044","welinwq","nh4f","2008-10-16",0.07635
"2045","welinwq","nh4f","2008-10-17",0.0805857142857143
"2046","welinwq","nh4f","2008-11-18",0.0906666666666667
"2047","welinwq","nh4f","2008-11-19",0.0263666666666667
"2048","welinwq","nh4f","2008-12-18",0.0343
"2049","welinwq","nh4f","2008-12-19",0.0356777777777778
"2050","welinwq","nh4f","2009-01-14",0.0274
"2051","welinwq","nh4f","2009-01-15",0.0351111111111111
"2052","welinwq","nh4f","2009-02-18",0.0336
"2053","welinwq","nh4f","2009-02-19",0.0338888888888889
"2054","welinwq","nh4f","2009-03-17",0.0398
"2055","welinwq","nh4f","2009-03-18",0.035
"2056","welinwq","nh4f","2009-04-16",0.014
"2057","welinwq","nh4f","2009-04-17",0.0204444444444444
"2058","welinwq","nh4f","2009-05-18",0.0344
"2059","welinwq","nh4f","2009-05-19",0.0278888888888889
"2060","welinwq","nh4f","2009-06-17",0.0214
"2061","welinwq","nh4f","2009-06-18",0.0092
"2062","welinwq","nh4f","2009-07-15",0.0576
"2063","welinwq","nh4f","2009-07-16",0.0684444444444444
"2064","welinwq","nh4f","2009-08-12",0.0704
"2065","welinwq","nh4f","2009-08-13",0.0443333333333333
"2066","welinwq","nh4f","2009-09-21",0.0344
"2067","welinwq","nh4f","2009-09-22",0.0521111111111111
"2068","welinwq","nh4f","2009-10-15",0.0436
"2069","welinwq","nh4f","2009-10-16",0.045125
"2070","welinwq","nh4f","2009-11-10",0.0136
"2071","welinwq","nh4f","2009-11-11",0.0236666666666667
"2072","welinwq","nh4f","2009-12-16",0.011
"2073","welinwq","nh4f","2009-12-17",0.009
"2074","welinwq","nh4f","2010-01-20",0.0225
"2075","welinwq","nh4f","2010-01-21",0.0274
"2076","welinwq","nh4f","2010-02-17",0.0224
"2077","welinwq","nh4f","2010-02-18",0.0256666666666667
"2078","welinwq","nh4f","2010-03-22",0.013
"2079","welinwq","nh4f","2010-03-23",0.0156666666666667
"2080","welinwq","nh4f","2010-04-20",0.0145
"2081","welinwq","nh4f","2010-04-21",0.0217
"2082","welinwq","nh4f","2010-05-20",0.0152
"2083","welinwq","nh4f","2010-05-21",0.0244444444444444
"2084","welinwq","nh4f","2010-06-15",0.0178
"2085","welinwq","nh4f","2010-06-16",0.0293333333333333
"2086","welinwq","nh4f","2010-07-14",0.026
"2087","welinwq","nh4f","2010-07-15",0.0538888888888889
"2088","welinwq","nh4f","2010-08-17",0.0628
"2089","welinwq","nh4f","2010-08-18",0.0421111111111111
"2090","welinwq","nh4f","2010-09-15",0.0196
"2091","welinwq","nh4f","2010-09-16",0.0244444444444444
"2092","welinwq","nh4f","2010-10-13",0.0158
"2093","welinwq","nh4f","2010-10-14",0.0384444444444444
"2094","welinwq","nh4f","2010-11-17",0.0175
"2095","welinwq","nh4f","2010-11-18",0.0207
"2096","welinwq","nh4f","2010-12-15",0.02775
"2097","welinwq","nh4f","2010-12-16",0.0324285714285714
"2098","welinwq","nh4f","2011-01-13",0.03425
"2099","welinwq","nh4f","2011-01-14",0.0197
"2100","welinwq","nh4f","2011-02-16",0.0306666666666667
"2101","welinwq","nh4f","2011-02-17",0.0248
"2102","welinwq","nh4f","2011-03-16",0.035
"2103","welinwq","nh4f","2011-03-17",0.0345555555555556
"2104","welinwq","nh4f","2011-04-19",0.0206
"2105","welinwq","nh4f","2011-04-20",0.0225
"2106","welinwq","nh4f","2011-04-21",0.03
"2107","welinwq","nh4f","2011-05-24",0.0424
"2108","welinwq","nh4f","2011-05-25",0.058
"2109","welinwq","nh4f","2011-06-15",0.0232
"2110","welinwq","nh4f","2011-06-16",0.022125
"2111","welinwq","nh4f","2011-07-19",0.0404
"2112","welinwq","nh4f","2011-07-20",0.049
"2113","welinwq","nh4f","2011-08-23",0.0628
"2114","welinwq","nh4f","2011-08-24",0.0565
"2115","welinwq","nh4f","2011-09-13",0.0214
"2116","welinwq","nh4f","2011-09-14",0.0292857142857143
"2117","welinwq","nh4f","2011-10-24",0.0336
"2118","welinwq","nh4f","2011-10-25",0.028
"2119","welinwq","nh4f","2011-11-16",0.0264
"2120","welinwq","nh4f","2011-11-17",0.0298888888888889
"2121","welinwq","nh4f","2011-12-14",0.01775
"2122","welinwq","nh4f","2011-12-15",0.0237
"2123","welinwq","nh4f","2012-01-18",0.03525
"2124","welinwq","nh4f","2012-01-19",0.0325
"2125","welinwq","nh4f","2012-02-15",0.0195
"2126","welinwq","nh4f","2012-02-16",0.0248
"2127","welinwq","nh4f","2012-03-22",0.0322
"2128","welinwq","nh4f","2012-03-23",0.0322222222222222
