"","date","Variable","mean_daily","station"
"1492",2015-11-17,"NO23F",0.224,"grbsqnut  "
"1493",2015-11-17,"PO4F",0.034,"grbsqnut  "
"1494",2015-12-01,"PO4F",0.038,"grbsqnut  "
"1495",2016-03-30,"PO4F",0.016,"grbsqnut  "
"1496",2016-04-12,"NO23F",0.096,"grbsqnut  "
"1497",2016-05-09,"NH4F",0.13,"grbsqnut  "
"1498",2016-06-22,"PO4F",0.04,"grbsqnut  "
"1499",2016-07-13,"NO23F",0.148,"grbsqnut  "
"1500",2016-08-08,"NH4F",0.243,"grbsqnut  "
"1501",2016-09-06,"PO4F",0.077,"grbsqnut  "
"1502",2016-11-01,"CHLA_N",2.84,"grbsqnut  "
"1503",2016-11-01,"NH4F",0.263,"grbsqnut  "
"1504",2016-12-06,"NH4F",0.174,"grbsqnut  "
"1505",2017-04-17,"PO4F",0.029,"grbsqnut  "
"1506",2017-05-18,"NO23F",0.084,"grbsqnut  "
"1507",2017-06-12,"NH4F",0.214,"grbsqnut  "
"1508",2017-06-12,"NO23F",0.116,"grbsqnut  "
"1509",2017-06-12,"PO4F",0.037,"grbsqnut  "
"1510",2017-07-11,"NH4F",0.187,"grbsqnut  "
"1511",2017-08-08,"NH4F",0.559,"grbsqnut  "
"1512",2017-08-08,"NO23F",0.444,"grbsqnut  "
"1513",2017-08-08,"PO4F",0.069,"grbsqnut  "
"1514",2017-09-11,"CHLA_N",15.99,"grbsqnut  "
"1515",2017-09-11,"PO4F",0.06,"grbsqnut  "
"1516",2017-10-23,"NO23F",0.506,"grbsqnut  "
"1517",2017-11-08,"NH4F",0.252,"grbsqnut  "
"1518",2017-12-07,"PO4F",0.043,"grbsqnut  "
"1519",2018-04-10,"PO4F",0.019,"grbsqnut  "
"1520",2018-05-21,"NO23F",0.126,"grbsqnut  "
"1521",2018-06-19,"NH4F",0.314,"grbsqnut  "
"1522",2018-07-09,"NH4F",0.15,"grbsqnut  "
"1523",2018-07-09,"NO23F",0.087,"grbsqnut  "
"1524",2018-07-09,"PO4F",0.051,"grbsqnut  "
"1525",2018-08-14,"PO4F",0.076,"grbsqnut  "
"1526",2018-09-25,"NO23F",0.462,"grbsqnut  "
"1527",2018-10-15,"NH4F",0.084,"grbsqnut  "
"1528",2018-11-12,"CHLA_N",2.54,"grbsqnut  "
"1529",2018-11-12,"NH4F",0.094,"grbsqnut  "
"1530",2018-11-12,"NO23F",0.098,"grbsqnut  "
"1531",2018-11-12,"PO4F",0.021,"grbsqnut  "
"1532",2019-04-23,"CHLA_N",12.07,"grbsqnut  "
"1533",2019-04-23,"PO4F",0.033,"grbsqnut  "
"1534",2019-05-21,"NO23F",0.126,"grbsqnut  "
"1535",2019-06-18,"NH4F",0.134,"grbsqnut  "
"1536",2019-07-09,"CHLA_N",6.53,"grbsqnut  "
"1537",2019-07-09,"NH4F",0.096,"grbsqnut  "
"1538",2019-07-09,"PO4F",0.042,"grbsqnut  "
"1539",2019-08-06,"CHLA_N",15.63,"grbsqnut  "
"1540",2019-10-14,"CHLA_N",2.55,"grbsqnut  "
"1541",2019-10-14,"NO23F",0.265,"grbsqnut  "
"1542",2019-10-14,"PO4F",0.059,"grbsqnut  "
"1543",2019-12-04,"CHLA_N",1.97,"grbsqnut  "
"1544",2019-12-04,"PO4F",0.024,"grbsqnut  "
"1545",2020-05-11,"CHLA_N",5.6,"grbsqnut  "
"1546",2020-05-11,"PO4F",0.019,"grbsqnut  "
"1547",2020-06-09,"CHLA_N",3,"grbsqnut  "
"1548",2020-08-24,"NH4F",0.09,"grbsqnut  "
"1549",2020-09-21,"CHLA_N",5.6,"grbsqnut  "
"1550",2020-09-21,"PO4F",0.046,"grbsqnut  "
"1551",2020-10-19,"NO23F",0.158,"grbsqnut  "
"1552",2020-11-02,"NH4F",0.13,"grbsqnut  "
"1553",2020-12-07,"CHLA_N",2.6,"grbsqnut  "
"1554",2020-12-07,"NH4F",0.021,"grbsqnut  "
"1555",2020-12-07,"NO23F",0.158,"grbsqnut  "
"1556",2020-12-07,"PO4F",0.016,"grbsqnut  "
"1557",2007-01-16,"NO3F",0.086,"narncnut  "
"1558",2007-01-16,"PO4F",0.0195,"narncnut  "
"1559",2007-02-28,"NO3F",0.0105,"narncnut  "
"1560",2007-02-28,"PO4F",0.0095,"narncnut  "
"1561",2007-03-27,"NO3F",0.0275,"narncnut  "
"1562",2007-03-27,"PO4F",0.012,"narncnut  "
"1563",2007-04-11,"NO3F",0.0035,"narncnut  "
"1564",2007-04-11,"PO4F",0.0165,"narncnut  "
"1565",2007-05-16,"NO23F",0.003,"narncnut  "
"1566",2007-05-16,"NO3F",0.001,"narncnut  "
"1567",2007-05-16,"PO4F",0.011,"narncnut  "
"1568",2007-06-22,"CHLA_N",3.42,"narncnut  "
"1569",2007-06-22,"NH4F",0.006,"narncnut  "
"1570",2007-07-11,"PO4F",0.063,"narncnut  "
"1571",2007-08-24,"NH4F",0.01,"narncnut  "
"1572",2007-08-24,"PO4F",0.034,"narncnut  "
"1573",2007-09-21,"NO3F",0.004,"narncnut  "
"1574",2007-09-21,"PO4F",0.041,"narncnut  "
"1575",2007-10-19,"NO3F",0.0285,"narncnut  "
"1576",2007-10-19,"PO4F",0.066,"narncnut  "
"1577",2007-11-26,"NO3F",0.0995,"narncnut  "
"1578",2007-11-26,"PO4F",0.037,"narncnut  "
"1579",2008-03-31,"CHLA_N",1.185,"narncnut  "
"1580",2008-04-30,"CHLA_N",0.385,"narncnut  "
"1581",2008-05-29,"CHLA_N",1.37,"narncnut  "
"1582",2008-06-19,"CHLA_N",1.11,"narncnut  "
"1583",2008-07-17,"CHLA_N",4.94,"narncnut  "
"1584",2008-08-15,"CHLA_N",3.88,"narncnut  "
"1585",2008-09-15,"CHLA_N",1.055,"narncnut  "
"1586",2008-10-10,"CHLA_N",1.4,"narncnut  "
"1587",2008-11-12,"CHLA_N",1.165,"narncnut  "
"1588",2008-12-08,"CHLA_N",5.73,"narncnut  "
"1589",2009-04-07,"CHLA_N",1.4,"narncnut  "
"1590",2009-05-06,"CHLA_N",1.32,"narncnut  "
"1591",2010-07-12,"CHLA_N",9.74,"narncnut  "
"1592",2010-08-10,"CHLA_N",2.36,"narncnut  "
"1593",2010-10-06,"CHLA_N",1.22,"narncnut  "
"1594",2011-06-16,"CHLA_N",0.88,"narncnut  "
"1595",2012-07-08,"CHLA_N",3.24,"narncnut  "
"1596",2013-04-10,"CHLA_N",0.95,"narncnut  "
"1597",2013-07-05,"CHLA_N",1.58,"narncnut  "
"1598",2013-09-05,"CHLA_N",2.17,"narncnut  "
"1599",2013-09-05,"NH4F",0.116,"narncnut  "
"1600",2013-10-04,"CHLA_N",1.94,"narncnut  "
"1601",2013-12-03,"CHLA_N",1.69,"narncnut  "
"1602",2014-04-09,"CHLA_N",1.87,"narncnut  "
"1603",2014-04-09,"NH4F",0.006,"narncnut  "
"1604",2014-04-09,"NO23F",0.012,"narncnut  "
"1605",2014-04-09,"PO4F",0.012,"narncnut  "
"1606",2014-05-13,"PO4F",0.014,"narncnut  "
"1607",2014-06-23,"CHLA_N",9.83,"narncnut  "
"1608",2014-06-23,"NH4F",0.035,"narncnut  "
"1609",2014-07-21,"CHLA_N",3.92,"narncnut  "
"1610",2014-07-21,"NH4F",0.122,"narncnut  "
"1611",2014-07-21,"PO4F",0.07,"narncnut  "
"1612",2014-08-18,"PO4F",0.102,"narncnut  "
"1613",2014-09-08,"CHLA_N",1.63,"narncnut  "
"1614",2014-09-08,"NH4F",0.05,"narncnut  "
"1615",2014-10-06,"CHLA_N",1.21,"narncnut  "
"1616",2014-10-06,"NH4F",0.025,"narncnut  "
"1617",2014-10-06,"PO4F",0.029,"narncnut  "
"1618",2014-11-10,"PO4F",0.029,"narncnut  "
"1619",2014-12-01,"CHLA_N",0.92,"narncnut  "
"1620",2014-12-01,"NH4F",0.038,"narncnut  "
"1621",2015-01-05,"CHLA_N",2.91,"narncnut  "
"1622",2015-01-05,"NH4F",0.046,"narncnut  "
"1623",2015-01-05,"NO23F",0.02,"narncnut  "
"1624",2015-01-05,"PO4F",0.02,"narncnut  "
"1625",2015-03-30,"PO4F",0.023,"narncnut  "
"1626",2015-04-27,"CHLA_N",2.33,"narncnut  "
"1627",2015-04-27,"NH4F",0.019,"narncnut  "
"1628",2015-05-18,"NH4F",0.025,"narncnut  "
"1629",2015-05-18,"PO4F",0.024,"narncnut  "
"1630",2015-06-16,"PO4F",0.029,"narncnut  "
"1631",2015-07-13,"NH4F",0.034,"narncnut  "
"1632",2015-08-10,"NH4F",0.048,"narncnut  "
"1633",2015-08-10,"PO4F",0.048,"narncnut  "
"1634",2015-09-07,"PO4F",0.107,"narncnut  "
"1635",2015-10-26,"CHLA_N",1.18,"narncnut  "
"1636",2015-11-09,"NH4F",0.142,"narncnut  "
"1637",2015-11-09,"PO4F",0.075,"narncnut  "
"1638",2015-12-07,"PO4F",0.058,"narncnut  "
"1639",2016-03-22,"CHLA_N",1.94,"narncnut  "
"1640",2016-03-22,"NH4F",0.024,"narncnut  "
"1641",2016-03-22,"NO23F",0.016,"narncnut  "
"1642",2016-03-22,"PO4F",0.014,"narncnut  "
"1643",2016-04-18,"PO4F",0.022,"narncnut  "
"1644",2016-05-16,"CHLA_N",0.96,"narncnut  "
"1645",2016-05-16,"NH4F",0.017,"narncnut  "
"1646",2016-06-20,"NH4F",0.014,"narncnut  "
"1647",2016-06-20,"NO23F",0.01,"narncnut  "
"1648",2016-06-20,"PO4F",0.031,"narncnut  "
"1649",2016-07-18,"NO23F",0.006,"narncnut  "
"1650",2016-07-18,"PO4F",0.094,"narncnut  "
"1651",2016-08-15,"CHLA_N",28.95,"narncnut  "
"1652",2016-08-15,"NH4F",0.113,"narncnut  "
"1653",2016-09-12,"CHLA_N",9.44,"narncnut  "
"1654",2016-09-12,"NH4F",0.226,"narncnut  "
"1655",2016-09-12,"PO4F",0.137,"narncnut  "
"1656",2016-10-25,"NO23F",0.011,"narncnut  "
"1657",2016-10-25,"PO4F",0.087,"narncnut  "
"1658",2016-11-14,"CHLA_N",0.98,"narncnut  "
"1659",2016-12-13,"CHLA_N",1.12,"narncnut  "
"1660",2016-12-13,"PO4F",0.007,"narncnut  "
"1661",2017-01-30,"CHLA_N",1.9509664,"narncnut  "
"1662",2017-01-30,"PO4F",0.007,"narncnut  "
"1663",2017-02-27,"PO4F",0.021,"narncnut  "
"1664",2017-03-27,"CHLA_N",2.124036,"narncnut  "
"1665",2017-03-27,"NH4F",0.032,"narncnut  "
"1666",2017-04-24,"CHLA_N",1.2901552,"narncnut  "
"1667",2017-04-24,"NH4F",0.021,"narncnut  "
"1668",2017-04-24,"PO4F",0.013,"narncnut  "
"1669",2017-05-23,"PO4F",0.009,"narncnut  "
"1670",2017-06-05,"NH4F",0.032,"narncnut  "
"1671",2017-07-03,"CHLA_N",10.069504,"narncnut  "
"1672",2017-07-03,"NH4F",0.049,"narncnut  "
"1673",2017-07-03,"PO4F",0.025,"narncnut  "
"1674",2017-08-07,"PO4F",0.054,"narncnut  "
"1675",2017-09-05,"CHLA_N",2.910716,"narncnut  "
"1676",2017-09-05,"NH4F",0.07,"narncnut  "
"1677",2017-10-16,"CHLA_N",2.4072409,"narncnut  "
"1678",2017-10-16,"NH4F",0.072,"narncnut  "
"1679",2017-10-16,"NO23F",0.006,"narncnut  "
"1680",2017-10-16,"PO4F",0.046,"narncnut  "
"1681",2017-11-28,"CHLA_N",1.5890936,"narncnut  "
"1682",2017-11-28,"NO2F",0.0075,"narncnut  "
"1683",2018-03-27,"CHLA_N",2.06,"narncnut  "
"1684",2018-03-27,"NH4F",0.016,"narncnut  "
"1685",2018-03-27,"PO4F",0.008,"narncnut  "
"1686",2018-04-24,"PO4F",0.017,"narncnut  "
"1687",2018-05-15,"CHLA_N",1.08,"narncnut  "
"1688",2018-05-15,"NH4F",0.02,"narncnut  "
"1689",2018-06-12,"CHLA_N",1,"narncnut  "
"1690",2018-06-12,"PO4F",0.024,"narncnut  "
"1691",2018-07-12,"PO4F",0.056,"narncnut  "
"1692",2018-08-07,"CHLA_N",9.41,"narncnut  "
"1693",2018-09-05,"CHLA_N",6.32,"narncnut  "
"1694",2018-09-05,"NH4F",0.014,"narncnut  "
"1695",2018-09-05,"PO4F",0.1,"narncnut  "
"1696",2018-10-09,"CHLA_N",1.525,"narncnut  "
"1697",2018-10-09,"NO2F",0.003,"narncnut  "
"1698",2018-11-06,"CHLA_N",0.615,"narncnut  "
"1699",2018-11-06,"NO2F",0.002,"narncnut  "
"1700",2018-12-04,"NO23F",0.009,"narncnut  "
"1701",2018-12-04,"PO4F",0.014,"narncnut  "
"1702",2019-04-16,"CHLA_N",6.29,"narncnut  "
"1703",2019-04-16,"NH4F",0.0087,"narncnut  "
"1704",2019-04-16,"PO4F",0.0174,"narncnut  "
"1705",2019-05-14,"PO4F",0.0089,"narncnut  "
"1706",2019-06-03,"CHLA_N",0.19,"narncnut  "
"1707",2019-07-16,"PO4F",0.0105,"narncnut  "
"1708",2019-08-13,"NO2F",0.06,"narncnut  "
"1709",2019-09-09,"CHLA_N",20.77,"narncnut  "
"1710",2019-09-09,"NH4F",0.06255,"narncnut  "
"1711",2019-10-08,"PO4F",0.0981,"narncnut  "
"1712",2019-11-11,"CHLA_N",1.92,"narncnut  "
"1713",2019-11-11,"NH4F",0.0156,"narncnut  "
"1714",2019-12-10,"NH4F",0.0519,"narncnut  "
"1715",2019-12-10,"PO4F",0.0186,"narncnut  "
"1716",2007-01-16,"NO3F",0.1995,"narpcnut  "
"1717",2007-01-16,"PO4F",0.0255,"narpcnut  "
"1718",2007-02-28,"CHLA_N",5.55,"narpcnut  "
"1719",2007-02-28,"NH4F",0.009,"narpcnut  "
"1720",2007-02-28,"NO23F",0.001,"narpcnut  "
"1721",2007-02-28,"PO4F",0.002,"narpcnut  "
"1722",2007-03-27,"CHLA_N",3.385,"narpcnut  "
"1723",2007-03-27,"NO2F",0.001,"narpcnut  "
"1724",2007-04-11,"CHLA_N",3.39,"narpcnut  "
"1725",2007-04-11,"NO2F",0.001,"narpcnut  "
"1726",2007-05-16,"NO23F",0.001,"narpcnut  "
"1727",2007-05-16,"PO4F",0.004,"narpcnut  "
"1728",2007-06-22,"CHLA_N",1.33,"narpcnut  "
"1729",2007-06-22,"NH4F",0.031,"narpcnut  "
"1730",2007-07-11,"CHLA_N",2.96,"narpcnut  "
"1731",2007-07-11,"PO4F",0.036,"narpcnut  "
"1732",2007-08-24,"CHLA_N",3.93,"narpcnut  "
"1733",2007-08-24,"NH4F",0.003,"narpcnut  "
"1734",2007-08-24,"PO4F",0.046,"narpcnut  "
"1735",2007-09-21,"CHLA_N",9.305,"narpcnut  "
"1736",2007-09-21,"NO2F",0.0045,"narpcnut  "
"1737",2007-10-19,"CHLA_N",1.925,"narpcnut  "
"1738",2007-10-19,"NO2F",0.016,"narpcnut  "
"1739",2007-11-26,"CHLA_N",0.915,"narpcnut  "
"1740",2007-11-26,"NO2F",0.0155,"narpcnut  "
"1741",2008-01-02,"CHLA_N",9.84,"narpcnut  "
"1742",2008-06-19,"CHLA_N",2.77,"narpcnut  "
"1743",2008-08-15,"CHLA_N",2.59,"narpcnut  "
"1744",2008-09-15,"CHLA_N",1.39,"narpcnut  "
"1745",2009-01-08,"CHLA_N",1.335,"narpcnut  "
"1746",2009-02-05,"CHLA_N",1.85,"narpcnut  "
"1747",2009-05-06,"CHLA_N",5.81,"narpcnut  "
"1748",2010-07-12,"CHLA_N",4.5,"narpcnut  "
"1749",2010-08-10,"CHLA_N",4.61,"narpcnut  "
"1750",2011-06-16,"CHLA_N",3.34,"narpcnut  "
"1751",2012-07-08,"CHLA_N",1.28,"narpcnut  "
"1752",2013-03-11,"CHLA_N",3.07,"narpcnut  "
"1753",2013-03-25,"CHLA_N",3.525,"narpcnut  "
"1754",2013-03-26,"CHLA_N",3.175,"narpcnut  "
"1755",2013-04-23,"CHLA_N",1.68666666666667,"narpcnut  "
"1756",2013-04-24,"CHLA_N",1.25,"narpcnut  "
"1757",2013-05-06,"CHLA_N",1.2,"narpcnut  "
"1758",2013-05-21,"CHLA_N",2.78,"narpcnut  "
"1759",2013-05-22,"CHLA_N",5.15,"narpcnut  "
"1760",2013-06-05,"CHLA_N",3.28,"narpcnut  "
"1761",2013-06-20,"CHLA_N",6.11,"narpcnut  "
"1762",2013-06-21,"CHLA_N",5.51,"narpcnut  "
"1763",2013-07-05,"CHLA_N",1.8,"narpcnut  "
"1764",2013-07-17,"CHLA_N",2.42333333333333,"narpcnut  "
"1765",2013-07-18,"CHLA_N",1.65,"narpcnut  "
"1766",2013-08-20,"CHLA_N",4.00333333333333,"narpcnut  "
"1767",2013-08-21,"CHLA_N",4.95,"narpcnut  "
"1768",2013-09-05,"CHLA_N",4.64,"narpcnut  "
"1769",2013-09-05,"NH4F",0.041,"narpcnut  "
"1770",2013-09-18,"CHLA_N",2.2925,"narpcnut  "
"1771",2013-09-19,"CHLA_N",3.156,"narpcnut  "
"1772",2013-10-23,"CHLA_N",2.5375,"narpcnut  "
"1773",2013-11-04,"CHLA_N",1.93,"narpcnut  "
"1774",2013-11-20,"CHLA_N",1.34,"narpcnut  "
"1775",2013-11-20,"NH4F",0.0686666666666667,"narpcnut  "
"1776",2013-11-20,"NO23F",0.0436666666666667,"narpcnut  "
"1777",2013-11-20,"NO2F",0.002,"narpcnut  "
"1778",2013-11-20,"PO4F",0.036,"narpcnut  "
"1779",2013-12-03,"NH4F",0.0405,"narpcnut  "
"1780",2014-01-29,"CHLA_N",10.42,"narpcnut  "
"1781",2014-01-30,"CHLA_N",11.38,"narpcnut  "
"1782",2014-02-17,"CHLA_N",3.45,"narpcnut  "
"1783",2014-02-24,"CHLA_N",7.51,"narpcnut  "
"1784",2014-02-25,"CHLA_N",12.1,"narpcnut  "
"1785",2014-03-10,"CHLA_N",8.63,"narpcnut  "
"1786",2014-03-10,"NH4F",0.015,"narpcnut  "
"1787",2014-03-24,"CHLA_N",3.835,"narpcnut  "
"1788",2014-03-25,"CHLA_N",2.65,"narpcnut  "
"1789",2014-04-09,"CHLA_N",3.8,"narpcnut  "
"1790",2014-04-09,"NH4F",0.026,"narpcnut  "
"1791",2014-04-28,"CHLA_N",1.79,"narpcnut  "
"1792",2014-04-29,"CHLA_N",2.945,"narpcnut  "
"1793",2014-05-13,"CHLA_N",2.31,"narpcnut  "
"1794",2014-05-13,"NH4F",0.012,"narpcnut  "
"1795",2014-05-27,"CHLA_N",1.755,"narpcnut  "
"1796",2014-05-28,"CHLA_N",2.165,"narpcnut  "
"1797",2014-06-23,"PO4F",0.016,"narpcnut  "
"1798",2014-06-24,"CHLA_N",2.27,"narpcnut  "
"1799",2014-06-24,"NH4F",0.058,"narpcnut  "
"1800",2014-06-24,"PO4F",0.0135,"narpcnut  "
"1801",2014-06-25,"CHLA_N",3.19,"narpcnut  "
"1802",2014-06-25,"NH4F",0.079,"narpcnut  "
"1803",2014-06-25,"PO4F",0.0235,"narpcnut  "
"1804",2014-07-21,"NH4F",0.039,"narpcnut  "
"1805",2014-07-21,"PO4F",0.0206666666666667,"narpcnut  "
"1806",2014-07-22,"NH4F",0.044,"narpcnut  "
"1807",2014-08-18,"CHLA_N",4.46,"narpcnut  "
"1808",2014-08-18,"NH4F",0.013,"narpcnut  "
"1809",2014-08-18,"PO4F",0.02625,"narpcnut  "
"1810",2014-08-19,"CHLA_N",3.34,"narpcnut  "
"1811",2014-08-19,"NH4F",0.012,"narpcnut  "
"1812",2014-08-19,"PO4F",0.03,"narpcnut  "
"1813",2014-09-08,"CHLA_N",2.92,"narpcnut  "
"1814",2014-09-08,"NH4F",0.0243333333333333,"narpcnut  "
"1815",2014-09-08,"PO4F",0.0276666666666667,"narpcnut  "
"1816",2014-09-09,"CHLA_N",1.78,"narpcnut  "
"1817",2014-09-09,"NH4F",0.028,"narpcnut  "
"1818",2014-09-09,"PO4F",0.0285,"narpcnut  "
"1819",2014-10-06,"NH4F",0.0663333333333333,"narpcnut  "
"1820",2014-10-06,"NO23F",0.0244444444444444,"narpcnut  "
"1821",2014-10-07,"NH4F",0.0694,"narpcnut  "
"1822",2014-10-07,"NO23F",0.0236,"narpcnut  "
"1823",2014-11-10,"NH4F",0.054,"narpcnut  "
"1824",2014-11-10,"NO23F",0.0924285714285714,"narpcnut  "
"1825",2014-11-11,"NH4F",0.0555714285714286,"narpcnut  "
"1826",2014-11-11,"NO23F",0.0968571428571428,"narpcnut  "
"1827",2014-12-01,"NH4F",0.0653,"narpcnut  "
"1828",2014-12-01,"NO23F",0.1102,"narpcnut  "
"1829",2014-12-02,"NH4F",0.059,"narpcnut  "
"1830",2014-12-02,"NO23F",0.1175,"narpcnut  "
"1831",2015-01-05,"CHLA_N",0.69,"narpcnut  "
"1832",2015-01-05,"NH4F",0.0493333333333333,"narpcnut  "
"1833",2015-01-05,"NO23F",0.106666666666667,"narpcnut  "
"1834",2015-01-05,"NO3F",0.1,"narpcnut  "
"1835",2015-01-05,"PO4F",0.0283333333333333,"narpcnut  "
"1836",2015-01-06,"CHLA_N",1.02,"narpcnut  "
"1837",2015-01-06,"NH4F",0.048,"narpcnut  "
"1838",2015-01-06,"NO23F",0.115,"narpcnut  "
"1839",2015-01-06,"NO2F",0.002,"narpcnut  "
"1840",2015-01-06,"PO4F",0.0295,"narpcnut  "
"1841",2015-02-18,"CHLA_N",2.055,"narpcnut  "
"1842",2015-02-18,"NH4F",0.055,"narpcnut  "
"1843",2015-02-18,"NO2F",0.002,"narpcnut  "
"1844",2015-03-30,"CHLA_N",13.295,"narpcnut  "
"1845",2015-03-30,"NH4F",0.0115,"narpcnut  "
"1846",2015-03-30,"PO4F",0.004,"narpcnut  "
"1847",2015-03-31,"CHLA_N",11.33,"narpcnut  "
"1848",2015-03-31,"NH4F",0.013,"narpcnut  "
"1849",2015-04-27,"CHLA_N",4.92,"narpcnut  "
"1850",2015-04-27,"NH4F",0.0115,"narpcnut  "
"1851",2015-04-28,"CHLA_N",5.77,"narpcnut  "
"1852",2015-04-28,"NH4F",0.008,"narpcnut  "
"1853",2015-04-28,"NO23F",0.006,"narpcnut  "
"1854",2015-05-18,"CHLA_N",1.74,"narpcnut  "
"1855",2015-05-18,"NH4F",0.0176666666666667,"narpcnut  "
"1856",2015-05-18,"PO4F",0.0115,"narpcnut  "
"1857",2015-05-19,"CHLA_N",1.56,"narpcnut  "
"1858",2015-05-19,"NH4F",0.0235,"narpcnut  "
"1859",2015-05-19,"PO4F",0.011,"narpcnut  "
"1860",2015-06-16,"CHLA_N",5.50333333333333,"narpcnut  "
"1861",2015-06-16,"NH4F",0.0153333333333333,"narpcnut  "
"1862",2015-06-16,"PO4F",0.008,"narpcnut  "
"1863",2015-06-17,"CHLA_N",4.62,"narpcnut  "
"1864",2015-06-17,"NH4F",0.01,"narpcnut  "
"1865",2015-06-17,"PO4F",0.0075,"narpcnut  "
"1866",2015-07-13,"CHLA_N",1.85,"narpcnut  "
"1867",2015-07-13,"NH4F",0.0345,"narpcnut  "
"1868",2015-07-13,"PO4F",0.033,"narpcnut  "
"1869",2015-07-14,"CHLA_N",1.295,"narpcnut  "
"1870",2015-07-14,"NH4F",0.072,"narpcnut  "
"1871",2015-07-14,"PO4F",0.0345,"narpcnut  "
"1872",2015-08-10,"CHLA_N",6.17,"narpcnut  "
"1873",2015-08-10,"NH4F",0.0273333333333333,"narpcnut  "
"1874",2015-08-10,"PO4F",0.036,"narpcnut  "
"1875",2015-08-11,"CHLA_N",7.555,"narpcnut  "
"1876",2015-08-11,"NH4F",0.0205,"narpcnut  "
"1877",2015-08-11,"PO4F",0.032,"narpcnut  "
"1878",2015-09-07,"CHLA_N",10.0633333333333,"narpcnut  "
"1879",2015-09-07,"NH4F",0.0123333333333333,"narpcnut  "
"1880",2015-09-07,"PO4F",0.0363333333333333,"narpcnut  "
"1881",2015-09-08,"CHLA_N",10.38,"narpcnut  "
"1882",2015-09-08,"NH4F",0.022,"narpcnut  "
"1883",2015-09-08,"PO4F",0.0385,"narpcnut  "
"1884",2015-10-26,"CHLA_N",1.54333333333333,"narpcnut  "
"1885",2015-10-27,"CHLA_N",3.365,"narpcnut  "
"1886",2015-11-09,"NO3F",0.040375,"narpcnut  "
"1887",2015-11-09,"PO4F",0.042,"narpcnut  "
"1888",2015-11-10,"NO3F",0.0456666666666667,"narpcnut  "
"1889",2015-11-10,"PO4F",0.0453333333333333,"narpcnut  "
"1890",2015-12-07,"NO3F",0.05575,"narpcnut  "
"1891",2015-12-07,"PO4F",0.040875,"narpcnut  "
"1892",2015-12-08,"NO3F",0.0726666666666667,"narpcnut  "
"1893",2015-12-08,"PO4F",0.0395,"narpcnut  "
"1894",2016-01-18,"NO3F",0.1255,"narpcnut  "
"1895",2016-01-18,"PO4F",0.031,"narpcnut  "
"1896",2016-02-17,"CHLA_N",17.7766666666667,"narpcnut  "
"1897",2016-02-17,"NH4F",0.0163333333333333,"narpcnut  "
"1898",2016-02-17,"PO4F",0.00633333333333333,"narpcnut  "
"1899",2016-02-18,"CHLA_N",21.005,"narpcnut  "
"1900",2016-02-18,"NH4F",0.017,"narpcnut  "
"1901",2016-02-18,"PO4F",0.0035,"narpcnut  "
"1902",2016-03-21,"CHLA_N",8.345,"narpcnut  "
"1903",2016-03-21,"NH4F",0.0135,"narpcnut  "
"1904",2016-03-21,"PO4F",0.0055,"narpcnut  "
"1905",2016-03-22,"CHLA_N",5.97,"narpcnut  "
"1906",2016-03-22,"NH4F",0.01,"narpcnut  "
"1907",2016-03-22,"NO23F",0.036,"narpcnut  "
"1908",2016-03-22,"PO4F",0.009,"narpcnut  "
"1909",2016-04-18,"CHLA_N",2.28666666666667,"narpcnut  "
"1910",2016-04-18,"NH4F",0.017,"narpcnut  "
"1911",2016-04-18,"PO4F",0.0035,"narpcnut  "
"1912",2016-04-19,"CHLA_N",2.965,"narpcnut  "
"1913",2016-04-19,"NH4F",0.0195,"narpcnut  "
"1914",2016-04-19,"PO4F",0.005,"narpcnut  "
"1915",2016-05-16,"CHLA_N",1.19,"narpcnut  "
"1916",2016-05-16,"NH4F",0.026,"narpcnut  "
"1917",2016-05-16,"NO23F",0.02,"narpcnut  "
"1918",2016-05-16,"PO4F",0.014,"narpcnut  "
"1919",2016-05-17,"CHLA_N",2.13,"narpcnut  "
"1920",2016-05-17,"NH4F",0.019,"narpcnut  "
"1921",2016-05-17,"PO4F",0.009,"narpcnut  "
"1922",2016-06-20,"CHLA_N",2.13,"narpcnut  "
"1923",2016-06-20,"NH4F",0.01,"narpcnut  "
"1924",2016-06-20,"NO23F",0.006,"narpcnut  "
"1925",2016-06-20,"PO4F",0.018,"narpcnut  "
"1926",2016-06-21,"CHLA_N",1.55,"narpcnut  "
"1927",2016-06-21,"NH4F",0.0325,"narpcnut  "
"1928",2016-06-21,"PO4F",0.026,"narpcnut  "
"1929",2016-07-18,"CHLA_N",6.09666666666667,"narpcnut  "
"1930",2016-07-18,"NH4F",0.015,"narpcnut  "
"1931",2016-07-18,"NO23F",0.01,"narpcnut  "
"1932",2016-07-18,"PO4F",0.0346666666666667,"narpcnut  "
"1933",2016-07-19,"CHLA_N",4.045,"narpcnut  "
"1934",2016-07-19,"NH4F",0.0335,"narpcnut  "
"1935",2016-07-19,"PO4F",0.052,"narpcnut  "
"1936",2016-08-15,"CHLA_N",8.49,"narpcnut  "
"1937",2016-08-15,"NH4F",0.0123333333333333,"narpcnut  "
"1938",2016-08-15,"NO23F",0.033,"narpcnut  "
"1939",2016-08-15,"PO4F",0.046,"narpcnut  "
"1940",2016-08-16,"CHLA_N",6.765,"narpcnut  "
"1941",2016-08-16,"NH4F",0.021,"narpcnut  "
